,total_energy_Wh,average_power_W,maxPower,t0_900,t1_900
,35070,3506.026104,11000,32,73
,26650,2837.789872,11000,32,71
,25800,3254.493851,11000,32,65
,7139,772.1547891,11000,32,70
,7399,1052.655707,11000,32,61
,10621,3268,11000,32,46
,28380,3128.996692,11000,32,69
,29410,3257.422392,11000,32,69
,5360,1299.481447,11000,31,49
,32989,6440.368764,11000,31,53
,8870,922.0640467,11000,31,71
,9830,1048.036486,11000,31,70
,8120,873.4052407,11000,31,69
,9439,821.6558661,11000,31,78
,25830,2409.390061,11000,30,74
,17360,2814.881542,11000,30,55
,9060,830.8538822,11000,29,74
,42390,4320.978566,11000,29,69
,8920,1746.356319,11000,28,50
,54831,7074.967742,11000,28,60
,51120,5570.312973,11000,28,66
,6370,717.791411,11000,28,65
,17709,2222.964539,11000,27,60
,5681,674.970297,11000,25,60
,19830,7098.339465,11000,55,68
,38479,7792.338415,11000,55,75
,11351,2039.916134,11000,52,75
,50740,10144.05509,11000,51,72
,32990,8859.01835,11000,49,65
,7650,1716.315593,11000,43,61
,24841,5253.339599,11000,41,61
,14530,7108.99701,11000,41,50
,39040,9170.298839,11000,40,59
,13091,4262.241114,11000,40,54
,21920,2920.179107,11000,40,71
,14660,2749.322776,11000,40,62
,9240,1694.980892,11000,40,62
,22730,4495.54994,11000,39,60
,33980,6861.566076,11000,39,60
,61310,6700.139639,11000,39,76
,18700,3600.385068,11000,39,60
,50530,9592.28011,11000,38,60
,9880,1437.962401,11000,37,66
,4380,1141.533338,11000,37,53
,21450,3144.777031,11000,37,65
,9811,1490.027,11000,37,64
,9630,1262.123198,11000,36,68
,41970,4063.251311,11000,36,79
,31370,8490.489437,11000,36,52
,39730,11291.38707,11000,36,51
,43700,6668.644822,11000,36,63
,32269,6185.750799,11000,36,58
,9330,1092.044088,11000,36,71
,2940,359.1205212,11000,36,70
,35530,8795.763994,11000,36,53
,8770,985.1780198,11000,36,72
,24261,4089.124023,11000,36,60
,17160,2316.049938,11000,36,66
,13831,2900.932184,11000,35,56
,7740,1227.380848,11000,35,62
,33120,5392.429108,11000,35,61
,17340,4043.005181,11000,35,53
,5120,627.4296218,11000,35,69
,36790,6503.830289,11000,35,58
,8940,1176.444786,11000,35,66
,24840,3635.121951,11000,35,63
,29649,3384.911046,11000,35,71
,15030,4115.302708,11000,35,50
,20420,2146.022478,11000,34,74
,16949,3473.353447,11000,34,55
,10860,1330.474732,11000,34,68
,16500,2557.809069,11000,34,61
,22750,2797.322221,11000,34,68
,41600,4416.005662,11000,34,73
,46181,5435.012586,11000,34,69
,5400,576.6834767,11000,34,72
,9310,2319.928013,11000,34,51
,33370,5142.857143,11000,34,61
,20759,4978.509093,11000,34,51
,18120,4034.137291,11000,34,53
,39530,5459.316377,11000,34,64
,5770,635.423677,11000,34,71
,12060,3464.134684,11000,33,48
,9770,1100.810616,11000,33,70
,21380,2371.383677,11000,33,70
,33230,7385.356217,11000,33,52
,56880,6648.095841,11000,33,68
,22560,4210.482659,11000,33,55
,27079,3112.628117,11000,33,69
,10810,1247.387653,11000,33,68
,18020,2858.804865,11000,33,59
,30590,3598.470738,11000,32,67
,16420,1922.091435,11000,32,68
,33190,4202.152353,11000,32,65
,18540,6851.863258,11000,32,44
,7320,1472.754709,11000,32,53
,37230,8224.594993,11000,32,51
,11559,1305.118555,11000,32,68
,15120,1627.264574,11000,32,70
,7950,817.7142857,11000,32,72
,9111,921.0783488,11000,32,72
,10210,5734.165367,11000,31,40
,9280,901.8464529,11000,31,73
,5981,974.5010183,11000,31,57
,5339,644.9365814,11000,31,65
,20440,2882.707827,11000,31,60
,33300,3188.976378,11000,31,74
,16800,3919.891114,11000,30,48
,11200,1366.687004,11000,30,64
,23000,3183.513399,11000,30,60
,38060,3429.687109,11000,30,75
,9260,6927.680798,11000,30,36
,42180,3906.560329,11000,29,73
,25061,2444.445649,11000,29,71
,8840,1743.971942,11000,29,50
,46151,5213.493159,11000,29,65
,6530,765.8825829,11000,28,63
,13740,2333.9782,11000,27,52
,12790,1118.061289,11000,26,73
,30181,2761.439536,11000,25,70
,9770,1118.062178,11000,24,60
,9820,10312.71879,11000,75,79
,2820,9595.463138,11000,73,75
,1820,10865.67164,11000,72,73
,38890,10252.19684,11000,60,76
,11170,8055.288462,11000,57,64
,13180,6633.300713,11000,54,63
,16530,10099.79633,11000,53,61
,50260,9003.582803,11000,52,75
,47560,10144.93097,11000,51,71
,27041,5970.413983,11000,50,69
,16960,6298.328863,11000,49,61
,26920,4316.600597,11000,49,75
,20820,5472.946331,11000,45,62
,7150,1315.076892,11000,44,67
,15970,3701.042874,11000,43,61
,10900,1838.455772,11000,40,65
,18060,10279.20949,11000,39,47
,42620,6461.38297,11000,39,66
,9400,2742.079248,11000,39,53
,27910,5471.357003,11000,38,60
,9670,3599.255583,11000,37,49
,17110,4460.569194,11000,36,53
,6820,1347.08658,11000,36,58
,34230,8890.909091,11000,36,53
,24080,3173.989455,11000,36,68
,43000,5035.292587,11000,36,71
,7890,797.977244,11000,36,77
,4980,970.8128012,11000,36,57
,19410,4958.558047,11000,36,52
,26190,4148.545783,11000,36,62
,12319,1537.526002,11000,36,69
,61600,8146.05297,11000,35,66
,5791,675.7292882,11000,35,70
,6530,739.8036254,11000,35,71
,6710,850.5933308,11000,35,68
,40930,4093.341112,11000,35,76
,38719,3799.084219,11000,35,76
,30180,5517.08729,11000,35,57
,41010,4837.511059,11000,34,69
,27650,3692.410416,11000,34,65
,9360,2486.973208,11000,34,50
,23640,2732.860216,11000,34,70
,25600,3310.82052,11000,34,66
,29740,3846.795056,11000,34,66
,5780,669.3042555,11000,34,69
,28369,3094.893785,11000,34,71
,43490,6850.317217,11000,33,59
,34110,4146.972409,11000,33,67
,14150,2068.125533,11000,33,61
,26470,5061.723149,11000,33,55
,54130,5577.537352,11000,33,72
,22480,3095.471236,11000,32,62
,33640,3527.129751,11000,32,71
,9130,973.6358789,11000,32,71
,17440,1809.285035,11000,32,72
,9280,1888.738128,11000,32,53
,38429,4501.493509,11000,32,67
,37961,5500.48702,11000,32,60
,42230,4459.999413,11000,32,71
,6490,722.0470981,11000,32,69
,5120,604.3278689,11000,32,67
,26861,3327.126342,11000,32,65
,2600,631.877405,11000,32,49
,22599,2433.124981,11000,32,70
,41721,4104.714274,11000,31,73
,28440,3328.911432,11000,31,66
,9920,1202.221848,11000,31,65
,52250,5911.004965,11000,31,68
,31850,3736.679159,11000,31,66
,9920,1269.805149,11000,31,63
,9000,1577.409932,11000,31,54
,5930,707.0981418,11000,31,65
,53669,5417.614895,11000,30,71
,27590,3578.211687,11000,30,62
,9750,1143.955937,11000,30,65
,30790,3225.209497,11000,30,70
,43029,4675.794621,11000,30,68
,56550,5418.829354,11000,30,72
,7370,837.5264371,11000,30,66
,33680,6478.307331,11000,29,51
,31919,3185.087452,11000,29,70
,7470,815.7495602,11000,29,66
,71550,6688.478616,11000,27,71
,24370,2719.444531,11000,27,63
,45831,6157.321988,11000,26,57
,18969,2051.195482,11000,25,63
,19989,11303.86428,11000,67,75
,6120,2555.619998,11000,66,77
,16020,10628.82418,11000,62,69
,26350,9604.130809,11000,57,69
,11039,3443.41045,11000,56,70
,36500,8277.165354,11000,51,70
,19240,4244.897959,11000,50,69
,21390,4694.507102,11000,50,69
,22730,4546.505167,11000,50,71
,7750,1909.912377,11000,49,66
,42450,9079.67441,11000,48,68
,17219,3043.570482,11000,46,69
,28909,6139.602383,11000,45,65
,50800,9484.985219,11000,42,65
,21359,11228.44626,11000,41,50
,65800,9134.307639,11000,41,71
,40080,5260.993218,11000,41,72
,35980,7084.614122,11000,41,62
,33850,4173.001849,11000,40,73
,20959,4150.98201,11000,39,61
,42549,5500.445274,11000,39,71
,51360,6501.951683,11000,38,71
,7880,891.9632751,11000,38,74
,42370,5558.543785,11000,37,69
,9380,1581.120944,11000,37,62
,12051,1526.623971,11000,36,69
,9560,1168.228106,11000,36,70
,4630,588.1232137,11000,36,69
,23270,2501.104675,11000,36,74
,40679,4504.734074,11000,36,73
,29030,3516.77491,11000,36,70
,25800,3254.835997,11000,36,68
,17110,2214.807091,11000,35,67
,4000,429.7737719,11000,35,74
,65590,7904.525978,11000,35,70
,27060,3028.633608,11000,35,72
,33510,3796.091759,11000,35,72
,18971,2179.669996,11000,35,71
,42201,4013.515441,11000,35,78
,25820,5784.914115,11000,35,54
,52409,7589.396621,11000,35,64
,13220,1415.038801,11000,35,73
,23520,4314.716673,11000,35,58
,22089,2637.142668,11000,35,69
,42990,5040.351734,11000,35,70
,15800,2127.62774,11000,35,65
,9000,1134.612691,11000,35,67
,21540,2449.041468,11000,35,71
,23470,5772.100014,11000,34,52
,9400,1291.159525,11000,34,64
,13620,4518.661874,11000,34,47
,25451,6695.67378,11000,34,51
,4500,1276.796974,11000,34,49
,47670,8819.611471,11000,34,56
,54289,6263.513124,11000,34,69
,7760,967.8827565,11000,34,67
,19650,3023.20612,11000,34,61
,6730,6986.15917,11000,33,38
,39110,4392.051658,11000,33,70
,67451,8225.453067,11000,33,67
,46460,4185.271376,11000,33,79
,6470,706.5890062,11000,33,71
,16900,2016.840151,11000,33,68
,27950,2940.64354,11000,33,72
,8420,1177.576629,11000,33,62
,52360,5723.273114,11000,33,70
,3560,451.1405238,11000,33,65
,24441,2975.871749,11000,32,66
,35390,4039.954338,11000,32,68
,17960,5414.621891,11000,32,46
,8200,793.100669,11000,32,74
,8650,1055.986978,11000,32,66
,11410,1226.845076,11000,31,70
,35361,6099.353169,11000,31,55
,14601,3571.381981,11000,30,48
,40211,3608.165503,11000,30,76
,16210,3915.458937,11000,30,47
,20690,2492.020476,11000,30,64
,21740,3190.02201,11000,30,58
,36200,3723.428571,11000,30,69
,34910,3552.678445,11000,29,69
,29380,2860.295311,11000,29,71
,18680,2097.305389,11000,29,65
,9170,1400.831707,11000,27,54
,12530,1206.806143,11000,27,69
,67139,6245.165625,11000,25,69
,1811,10740.69193,11000,66,68
,5780,1569.94115,11000,50,66
,13950,6596.61106,11000,50,59
,53430,10641.07103,11000,46,67
,41239,7927.189235,11000,44,66
,22001,6400.290909,11000,41,56
,40900,5694.396102,11000,38,68
,30460,5602.697731,11000,37,60
,17731,5792.866866,11000,37,50
,22130,5399.024126,11000,36,54
,22890,3837.742176,11000,36,61
,20020,3899.156027,11000,36,58
,9240,1488.988362,11000,36,62
,47110,8385.463535,11000,36,59
,36229,7986.308248,11000,36,55
,40080,9409.064232,11000,36,54
,9440,1881.727575,11000,35,57
,19250,5676.605505,11000,35,50
,9210,1038.233913,11000,35,71
,6370,1682.712063,11000,34,51
,10770,1561.058099,11000,34,63
,7190,1074.158609,11000,34,62
,6390,690.6241556,11000,34,72
,35110,4025.863167,11000,34,69
,9560,2304.385671,11000,33,51
,28480,5979.354989,11000,33,53
,6080,666.1796932,11000,32,70
,25120,2937.343684,11000,32,67
,8290,843.5989485,11000,32,72
,29879,6781.263397,11000,32,50
,39510,6454.710474,11000,30,56
,6260,817.0546008,11000,29,61
,6750,3904.241645,11000,67,75
,16520,5785.214008,11000,55,67
,36470,7218.208808,11000,50,71
,25720,8610.806287,11000,49,62
,17440,8464.877983,11000,48,57
,25189,6594.938182,11000,48,64
,44030,11057.41193,11000,43,60
,11111,2114.25551,11000,42,64
,23960,3552.260934,11000,39,67
,8980,1168.848073,11000,39,71
,42520,10434.35583,11000,39,56
,8360,1051.719318,11000,39,72
,7140,944.5138532,11000,38,70
,56040,7647.90174,11000,38,69
,29670,5452.930366,11000,38,61
,27590,3322.761943,11000,38,73
,18260,2423.893805,11000,38,69
,19979,2421.370859,11000,38,72
,27550,4267.825638,11000,37,64
,7640,1019.497368,11000,37,68
,15169,5869.346518,11000,37,48
,5910,787.7957567,11000,36,67
,36059,6031.894429,11000,36,61
,12250,1314.926352,11000,36,74
,23280,3593.516851,11000,36,63
,6560,761.9047619,11000,36,71
,10051,1401.81311,11000,36,65
,9940,1200.442819,11000,35,70
,8690,1240.247383,11000,35,64
,9450,1047.704105,11000,35,72
,13480,2115.431561,11000,35,62
,13640,1501.146403,11000,35,72
,57800,6973.424042,11000,35,69
,39960,5243.52105,11000,35,66
,6370,695.7946477,11000,35,72
,22700,2910.671036,11000,35,67
,32850,4209.739428,11000,34,67
,17450,3889.542443,11000,34,53
,8540,895.3346147,11000,34,73
,6570,846.892008,11000,34,66
,13461,1817.280432,11000,34,64
,10660,1087.292818,11000,34,74
,14899,1858.760743,11000,34,67
,31369,3359.964296,11000,34,72
,30550,10764.41225,11000,34,46
,28540,3651.691783,11000,34,66
,13260,1783.589897,11000,34,64
,30360,3294.429708,11000,33,71
,8730,988.3329664,11000,33,69
,18140,2661.883993,11000,33,61
,29480,2894.768425,11000,33,74
,35869,5273.775781,11000,33,61
,7230,813.375,11000,33,69
,9260,2302.209945,11000,33,50
,21680,3147.985318,11000,32,61
,22240,2988.020153,11000,32,63
,37910,4846.620974,11000,32,65
,8250,1625.082075,11000,32,54
,28739,2925.750806,11000,32,72
,8670,844.8691227,11000,32,74
,7160,770.2375616,11000,32,70
,26820,2710.459828,11000,32,72
,10090,1145.325556,11000,32,68
,9970,1445.917093,11000,32,60
,17090,2549.583523,11000,32,59
,10130,1067.845744,11000,32,70
,32420,3441.613588,11000,31,69
,36999,3228.847086,11000,30,77
,36600,5296.671491,11000,30,59
,9360,1483.686319,11000,30,56
,31390,3494.356659,11000,30,67
,25831,3881.280521,11000,29,57
,13740,2020.588235,11000,29,58
,2310,322.1632511,11000,29,59
,19030,1862.744032,11000,29,71
,25300,2720.755168,11000,29,67
,8700,903.8178513,11000,28,68
,14901,1662.748745,11000,28,65
,26740,3261.638544,11000,27,61
,15520,1401.354402,11000,26,71
,21860,2907.88161,11000,25,56
,34150,10306.84105,11000,58,72
,27020,8884.099004,11000,54,67
,32670,9235.335689,11000,49,64
,21039,7702.674667,11000,49,61
,20930,3752.016731,11000,49,72
,43330,7517.856282,11000,47,71
,6240,1438.340376,11000,46,64
,20970,4123.668542,11000,45,67
,27991,5092.873749,11000,44,67
,21090,5558.125915,11000,43,59
,15940,1965.003596,11000,42,76
,27230,10195.31981,11000,41,52
,23930,3172.80495,11000,39,70
,13221,6253.527789,11000,38,48
,10680,2905.463614,11000,38,54
,42670,7557.414149,11000,38,61
,17380,1930.634411,11000,38,75
,61781,8769.481902,11000,37,67
,9320,1067.005883,11000,37,73
,7950,2683.041155,11000,37,50
,20490,6149.562318,11000,37,51
,9750,1351.611537,11000,37,67
,54760,8352.158624,11000,37,64
,9430,1405.481494,11000,37,65
,64579,7577.471399,11000,37,72
,6140,913.2752138,11000,36,64
,10520,1872.071181,11000,36,60
,4830,696.7462734,11000,36,65
,35220,9498.239569,11000,36,51
,6731,632.711891,11000,36,79
,30740,3688.431157,11000,35,70
,19920,2207.473989,11000,35,72
,12150,1737.645002,11000,35,64
,29190,3994.67802,11000,35,65
,26360,3246.194369,11000,35,69
,15471,4862.970401,11000,35,49
,10180,2251.382234,11000,35,54
,7310,795.7665558,11000,35,73
,6450,735.066004,11000,35,71
,15440,5937.192907,11000,35,46
,15179,4489.352613,11000,35,49
,16870,2216.49635,11000,35,66
,23189,2357.603999,11000,35,75
,15909,1724.085614,11000,34,72
,30860,3464.712303,11000,34,71
,9770,1073.560833,11000,34,72
,7560,2405.940594,11000,34,48
,14270,1536.933433,11000,34,72
,46860,7393.110702,11000,34,61
,9510,3249.122141,11000,34,47
,15849,4612.854717,11000,34,49
,10380,1277.232799,11000,34,68
,10380,1296.869577,11000,34,67
,8640,1545.156483,11000,34,58
,11430,1335.670465,11000,34,69
,12140,1499.639708,11000,34,67
,4460,3666.590546,11000,34,40
,39910,4516.976861,11000,34,70
,12510,2841.388013,11000,34,52
,7250,808.951153,11000,34,71
,32271,7291.508191,11000,34,52
,8600,957.7429933,11000,34,71
,21791,2219.419453,11000,34,74
,40800,4219.234747,11000,34,73
,26450,2822.838847,11000,33,72
,33561,3479.726966,11000,33,73
,24490,2441.945491,11000,33,74
,22700,2552.87245,11000,33,69
,19921,2399.87953,11000,33,67
,17570,3018.612198,11000,33,57
,6551,748.8045722,11000,32,68
,42979,4826.690791,11000,32,69
,16670,1981.313348,11000,32,67
,61880,6717.770875,11000,32,70
,6430,1603.380204,11000,32,49
,8730,977.6644061,11000,32,69
,5750,722.034253,11000,32,65
,10620,1086.939216,11000,32,72
,11240,2375.623789,11000,32,52
,22630,2919.895344,11000,31,63
,6930,824.1823588,11000,31,65
,33960,2896.787034,11000,31,79
,5611,629.957898,11000,31,67
,17070,2119.692318,11000,30,63
,8530,1406.752485,11000,29,54
,6820,696.6292135,11000,29,69
,6750,688.6193607,11000,28,69
,15429,1568.519146,11000,28,68
,9070,1032.702891,11000,27,63
,22120,2197.654202,11000,26,67
,31299,2741.985253,11000,26,73
,15560,2290.012673,11000,25,53
,9609,1056.224237,11000,25,62
,15741,6769.513798,11000,62,73
,35069,11103.64116,11000,59,73
,35519,10682.40602,11000,58,72
,24140,5170.39505,11000,52,72
,10430,2119.320427,11000,51,72
,10290,7057.344256,11000,51,58
,28640,5427.954725,11000,51,73
,47080,5915.60504,11000,50,83
,14990,4646.861276,11000,50,64
,22030,8084.40367,11000,50,62
,35090,5125.953579,11000,47,75
,23580,3829.130768,11000,46,72
,12581,1990.227183,11000,44,70
,40971,5783.914356,11000,43,73
,6630,821.363433,11000,41,75
,36730,4561.631076,11000,41,74
,5010,985.1969192,11000,41,62
,52531,6911.46846,11000,40,71
,33650,11020.74236,11000,40,53
,38070,5797.2167,11000,39,66
,36909,4273.111433,11000,37,73
,17241,3086.865271,11000,37,61
,11019,4755.262527,11000,37,47
,11840,1984.357542,11000,37,62
,49980,5553.847578,11000,37,74
,54540,6210.666161,11000,37,73
,53070,6208.832992,11000,36,72
,26240,3027.207178,11000,36,72
,41860,6997.399703,11000,36,61
,16850,1900.37594,11000,36,73
,59930,6443.508646,11000,36,75
,26079,3090.946204,11000,36,71
,20540,2166.285815,11000,36,75
,9650,998.5915088,11000,36,75
,11600,2560.392397,11000,36,55
,50950,5592.755214,11000,36,73
,50410,5516.826265,11000,36,73
,6670,753.8379431,11000,35,72
,19221,2415.625764,11000,35,68
,10640,1159.8486,11000,35,73
,33620,3684.607891,11000,35,73
,37120,4178.872975,11000,35,72
,34670,3902.448176,11000,35,72
,41741,6645.186397,11000,35,61
,40320,7488.237722,11000,35,58
,42970,5281.212659,11000,35,68
,51330,5648.590817,11000,35,72
,41959,5291.358111,11000,35,67
,8291,2524.109937,11000,34,49
,11760,1342.167834,11000,34,70
,56700,5893.970894,11000,34,74
,19841,2170.194148,11000,34,72
,11669,1216.400753,11000,34,74
,22240,3695.034152,11000,34,59
,11850,2810.83218,11000,34,52
,32570,4151.835983,11000,34,66
,31630,4392.377719,11000,34,64
,48880,5299.283262,11000,34,72
,40890,4410.606742,11000,34,72
,10020,1480.423541,11000,34,62
,8580,6100.730792,11000,34,40
,8710,941.1694081,11000,34,72
,35970,5226.509525,11000,33,62
,7570,1029.348442,11000,33,64
,36271,3994.481324,11000,33,71
,35549,3680.761598,11000,33,73
,5870,1253.380783,11000,33,53
,38100,4741.918755,11000,33,66
,10620,1126.193001,11000,33,71
,50940,4565.197909,11000,33,78
,31530,3716.821114,11000,32,67
,1900,2461.317021,11000,32,36
,57070,5689.615065,11000,32,73
,31270,4199.19427,11000,32,63
,6290,715.179079,11000,32,68
,10040,1007.975905,11000,32,73
,5480,535.8685318,11000,32,74
,52229,5229.291356,11000,32,73
,8911,870.781759,11000,32,74
,11080,1566.385235,11000,32,61
,56230,6896.565822,11000,32,65
,9710,1056.870748,11000,31,69
,9110,1545.741622,11000,31,56
,39000,5194.420807,11000,31,62
,7330,722.0094123,11000,31,72
,31870,4390.983199,11000,30,60
,13559,1585.17845,11000,30,65
,3220,287.4643521,11000,29,75
,28469,3658.079023,11000,29,61
,8500,1144.010767,11000,29,59
,5629,3203.857708,11000,29,37
,9010,880.1215608,11000,28,70
,43490,4621.679065,11000,28,67
,38301,4190.990881,11000,28,66
,6050,573.5352205,11000,28,71
,45490,4284.996598,11000,28,71
,11980,1291.450816,11000,27,65
,57500,6030.941351,11000,26,65
,44641,3834.130979,11000,26,74
,8940,1593.188456,11000,25,49
,40410,6884.482514,11000,25,49
,56780,8042.176496,11000,65,95
,31960,10802.36598,11000,60,72
,12570,3048.70983,11000,59,77
,34709,8051.056701,11000,57,76
,9910,10123.72304,11000,56,61
,18910,11130.80445,11000,55,63
,25470,6445.834798,11000,55,71
,18200,4671.657754,11000,54,70
,9550,2248.234371,11000,54,72
,5430,860.5767114,11000,54,80
,24720,5107.144907,11000,51,71
,15690,10175.46388,11000,49,56
,26901,4772.031142,11000,49,72
,6750,894.7639738,11000,46,78
,20230,6798.730396,11000,45,58
,20941,4226.710025,11000,45,66
,10850,1293.249015,11000,44,79
,6931,2313.975702,11000,41,54
,35430,4156.418027,11000,40,75
,10691,3020.767601,11000,39,55
,20760,2773.752969,11000,39,70
,6800,1068.109429,11000,39,65
,8530,1106.794017,11000,39,71
,6370,3170.030412,11000,39,48
,13400,8594.33458,11000,38,46
,16230,6037.197768,11000,37,49
,9840,1191.844425,11000,37,71
,50160,7486.877565,11000,36,64
,17410,3952.326901,11000,36,55
,9510,1015.242275,11000,36,75
,21480,8617.853561,11000,36,47
,31250,3275.204518,11000,36,75
,70620,9067.408517,11000,36,68
,23019,2252.593237,11000,36,78
,18201,2246.651809,11000,36,69
,33281,3635.94319,11000,36,73
,15400,1801.579307,11000,35,71
,25130,2801.12704,11000,35,72
,16960,2212.334227,11000,35,67
,21130,4729.126515,11000,35,54
,7450,838.0202475,11000,35,71
,23670,3039.486356,11000,35,67
,12389,2974.35145,11000,35,52
,12970,1586.167069,11000,34,68
,10250,1513.16329,11000,34,62
,11320,1294.330634,11000,34,70
,19551,2009.582001,11000,34,74
,8300,1368.257166,11000,34,59
,12969,1425.861226,11000,34,71
